x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,y
0.54227,0.10189,0.54794,0.17001,0.27117,0.46428,0.69642,0.59594,0.96874,0.21635,0.012109,0.57776,0.91326,0.54898,0.029523,0.092532,0.774,0.030113,0.80346,0.14018,0.34513,0.23317,0.6187,0.70124,0.25612,0.8167,0.26329,0.5645,0.62694,0.58664,0.81622,0.74934,0.9817,0.015225,0.68327,0.23686,0.88648,0.35639,0.26493,0.070924,0.1512,0.28725,0.48433,0.28519,0.84629,0.9838,0.13395,0.73794,0.94334,0.52551,0.1261,0.46052,0.9023,0.40338,0.83116,0.43307,0.082147,0.6496,0.99119,0.83453,0.97036,0.88413,0.47476,0.59891,0.76919,0.12668,0.27652,0.10896,0.66873,0.73378,0.51727,0.99684,0.42659,0.79913,0.0061828,0.10788,0.47222,0.4193,0.88258,0.56259,0.15755,0.47101,0.74206,0.13984,0.093086,0.3077,0.12529,0.52406,0.51766,0.88666,0.4837,0.62206,0.44362,0.17902,0.21493,0.040193,0.79521,0.35687,0.31521,0.28431,17.708
0.91966,0.74708,0.64695,0.54077,0.25327,0.60684,0.68388,0.29165,0.7144,0.19684,0.19763,0.49884,0.95329,0.52547,0.62481,0.82424,0.7143,0.46011,0.49255,0.98747,0.14162,0.69356,0.82895,0.63911,0.61756,0.11069,0.45549,0.67137,0.98814,0.065535,0.48583,0.33517,0.42851,0.35523,0.57064,0.33897,0.10174,0.54846,0.23126,0.83816,0.35896,0.27691,0.33793,0.45671,0.86101,0.23158,0.57399,0.82174,0.64751,0.79838,0.48391,0.4764,0.92251,0.31721,0.23284,0.78931,0.39435,0.4395,0.23687,0.24437,0.072039,0.61058,0.45355,0.0076272,0.045875,0.81072,0.70848,0.48208,0.002656,0.40326,0.8661,0.69399,0.78874,0.33061,0.65831,0.9673,0.67697,0.5085,0.83502,0.94119,0.71769,0.10516,0.013162,0.09457,0.68128,0.27592,0.72317,0.21418,0.36655,0.038369,0.61096,0.68399,0.95373,0.64187,0.70616,0.20738,0.37541,0.69213,0.22172,0.7927,20.439
0.53007,0.39068,0.88509,0.82323,0.53142,0.86467,0.37612,0.10096,0.48126,0.12012,0.74011,0.73884,0.36295,0.57344,0.80556,0.22079,0.91785,0.433,0.58418,0.19837,0.70346,0.66582,0.36599,0.82781,0.88776,0.83572,0.11246,0.11414,0.95081,0.73191,0.015131,0.30601,0.27028,0.28583,0.12821,0.42908,0.38374,0.9897,0.58574,0.81054,0.51692,0.53977,0.35793,0.75783,0.85139,0.061029,0.68104,0.76927,0.072233,0.98383,0.89359,0.11195,0.79449,0.65056,0.90104,0.73577,0.15532,0.95439,0.61081,0.54179,0.38017,0.6357,0.25899,0.047397,0.56198,0.65164,0.96257,0.72253,0.59419,0.2581,0.86805,0.97081,0.021272,0.47348,0.94698,0.015771,0.3468,0.81212,0.30679,0.23839,0.75742,0.40093,0.52797,0.70165,0.88599,0.4723,0.79323,0.76448,0.64699,0.83574,0.43956,0.90658,0.20846,0.35796,0.75993,0.96945,0.60666,0.54018,0.28419,0.62508,29.066
0.63309,0.64608,0.80172,0.67425,0.10918,0.34332,0.90302,0.81613,0.58571,0.041885,0.2591,0.13748,0.88622,0.89323,0.072515,0.41256,0.30033,0.075161,0.051287,0.58766,0.65303,0.86619,0.45383,0.73315,0.29608,0.41663,0.55886,0.052956,0.44065,0.83244,0.039919,0.13326,0.041491,0.84972,0.68094,0.063205,0.16352,0.3134,0.52491,0.79655,0.29479,0.81651,0.49188,0.35967,0.13436,0.85685,0.81222,0.079464,0.042402,0.68058,0.53236,0.81888,0.7714,0.67032,0.76096,0.63525,0.7924,0.26255,0.0067255,0.86261,0.032141,0.69581,0.95241,0.38947,0.152,0.71213,0.067092,0.12459,0.61476,0.86844,0.81124,0.079509,0.31013,0.17938,0.50193,0.59357,0.77681,0.63486,0.1521,0.44212,0.4305,0.39765,0.83364,0.041916,0.19986,0.43458,0.89939,0.4292,0.45725,0.24836,0.68542,0.99199,0.51423,0.64865,0.84316,0.06655,0.27255,0.48345,0.7213,0.94634,24.225
0.3785,0.64986,0.61838,0.40938,0.24546,0.748,0.73695,0.57557,0.18698,0.70076,0.15831,0.61634,0.29683,0.53823,0.59871,0.35762,0.85129,0.77978,0.066302,0.91757,0.10925,0.90603,0.12865,0.54953,0.050633,0.048541,0.67686,0.726,0.43245,0.15468,0.78553,0.35066,0.48304,0.41871,0.30525,0.056706,0.71416,0.17398,0.06566,0.18887,0.58993,0.394,0.57176,0.72853,0.38108,0.65997,0.61695,0.34225,0.3759,0.0064134,0.33176,0.31353,0.35544,0.93026,0.51286,0.73505,0.7015,0.33333,0.42833,0.1807,0.41552,0.4078,0.80671,0.029767,0.47483,0.47497,0.87631,0.22719,0.16899,0.10428,0.21097,0.90001,0.040016,0.075506,0.2746,0.27935,0.39764,0.68987,0.2297,0.59052,0.051931,0.027821,0.87887,0.67769,0.88384,0.69958,0.12208,0.39756,0.36567,0.11568,0.60117,0.73445,0.34034,0.28019,0.4327,0.67412,0.73402,0.31717,0.69523,0.32129,18.288
0.10822,0.78617,0.35606,0.32494,0.97,0.55156,0.35507,0.34804,0.039861,0.87948,0.24278,0.11532,0.33693,0.14877,0.54835,0.09179,0.56375,0.25738,0.86575,0.16491,0.968,0.49006,0.94895,0.55421,0.35425,0.82156,0.68198,0.47996,0.13471,0.24079,0.8106,0.82648,0.005292,0.8345,0.29632,0.39662,0.42565,0.0078695,0.15738,0.012358,0.89392,0.49493,0.23744,0.11964,0.62951,0.9237,0.87456,0.10198,0.50576,0.35051,0.63527,0.84582,0.24584,0.69086,0.25615,0.24676,0.21795,0.97059,0.86652,0.80781,0.010744,0.27465,0.28639,0.64889,0.56838,0.65212,0.89001,0.98439,0.17487,0.077906,0.46595,0.52424,0.096084,0.042244,0.55289,0.09153,0.23682,0.56931,0.89864,0.74799,0.31968,0.76033,0.19694,0.36577,0.47518,0.88059,0.58962,0.72633,0.43953,0.84543,0.27742,0.63142,0.30528,0.17054,0.8858,0.33294,0.52091,0.81035,0.97255,0.00066232,23.762
0.3978,0.084951,0.070641,0.34765,0.44339,0.73896,0.071136,0.79875,0.43429,0.22132,0.11097,0.39863,0.13563,0.37582,0.90463,0.9062,0.019232,0.44126,0.36641,0.46965,0.65733,0.84895,0.33625,0.86625,0.2628,0.65149,0.20761,0.45731,0.80222,0.64339,0.11449,0.90598,0.37553,0.99464,0.47807,0.56611,0.99234,0.93817,0.43772,0.23681,0.5099,0.32691,0.51766,0.3656,0.8766,0.67106,0.64059,0.84156,0.75518,0.46536,0.40423,0.91019,0.020843,0.49575,0.12104,0.70235,0.4653,0.95829,0.15459,0.58453,0.94853,0.41013,0.25054,0.4588,0.10342,0.74004,0.015279,0.28943,0.071686,0.29368,0.1696,0.16171,0.69091,0.79689,0.99242,0.48642,0.77184,0.50257,0.2567,0.41563,0.74294,0.48239,0.50265,0.84908,0.57033,0.010378,0.39615,0.12804,0.75785,0.33747,0.29228,0.69385,0.76945,0.91478,0.54859,0.43797,0.58996,0.65424,0.34381,0.15337,23.505
0.48465,0.07496,0.029134,0.83177,0.55859,0.307,0.20794,0.58842,0.72948,0.15298,0.043213,0.58647,0.69063,0.70831,0.90976,0.041067,0.1747,0.80574,0.22789,0.20723,0.87143,0.4566,0.30029,0.95039,0.55482,0.62414,0.39069,0.17554,0.5014,0.97787,0.034627,0.8176,0.41041,0.97394,0.30784,0.47469,0.3134,0.69328,0.94241,0.59816,0.16867,0.21113,0.15088,0.13873,0.099175,0.032365,0.17723,0.17013,0.63131,0.74932,0.0075624,0.83513,0.78576,0.64,0.42304,0.45856,0.88993,0.17413,0.91882,0.62132,0.69326,0.63381,0.56211,0.1663,0.14762,0.45156,0.49121,0.90959,0.36596,0.81847,0.43256,0.44564,0.92133,0.10789,0.39601,0.67712,0.045525,0.64083,0.11027,0.78079,0.566,0.91857,0.83873,0.99561,0.56566,0.42237,0.59566,0.60909,0.098067,0.63921,0.61776,0.19346,0.88046,0.94256,0.70693,0.88554,0.78052,0.080199,0.29624,0.25019,17.643
0.31736,0.30014,0.87663,0.98661,0.49473,0.50311,0.3686,0.054317,0.89936,0.72261,0.93043,0.86527,0.3937,0.72229,0.79452,0.26167,0.99882,0.58809,0.6281,0.055763,0.80666,0.98254,0.25441,0.66756,0.1815,0.025074,0.45308,0.47051,0.95483,0.97136,0.63141,0.46827,0.62272,0.37734,0.042963,0.35998,0.08652,0.86516,0.35639,0.20244,0.79968,0.0037455,0.74034,0.61064,0.63799,0.34074,0.35248,0.24324,0.20857,0.099471,0.42654,0.6037,0.19851,0.40546,0.83966,0.038689,0.18763,0.36939,0.59384,0.78298,0.6553,0.098403,0.789,0.21487,0.083842,0.13748,0.72299,0.31096,0.28474,0.1635,0.57777,0.13602,0.38241,0.16217,0.71787,0.74135,0.59643,0.4341,0.33327,0.60555,0.54484,0.39463,0.50786,0.57372,0.90253,0.70357,0.80049,0.73868,0.35959,0.17522,0.10538,0.76923,0.55621,0.98079,0.63707,0.80354,0.60561,0.3735,0.04552,0.34734,21.969
0.31358,0.88044,0.77527,0.60295,0.30267,0.073067,0.27197,0.26198,0.79265,0.53033,0.50767,0.50065,0.86737,0.90398,0.88373,0.43804,0.45265,0.65866,0.58275,0.85433,0.81349,0.26339,0.88339,0.80873,0.11117,0.68636,0.35844,0.25765,0.66209,0.21789,0.96271,0.96098,0.4557,0.78621,0.75272,0.2448,0.67207,0.54017,0.29461,0.89005,0.42358,0.068829,0.69051,0.47787,0.080972,0.040476,0.95368,0.91211,0.37767,0.11596,0.31403,0.67409,0.29682,0.56325,0.47609,0.44468,0.85791,0.72984,0.82386,0.2052,0.55332,0.19274,0.91252,0.0052422,0.88937,0.16305,0.44217,0.32687,0.1636,0.93086,0.44564,0.29119,0.65772,0.44762,0.27223,0.86714,0.73974,0.35951,0.25859,0.059943,0.38635,0.59192,0.57097,0.25092,0.14941,0.9226,0.75589,0.4004,0.80986,0.16779,0.17714,0.29471,0.63485,0.82197,0.078398,0.65067,0.47851,0.91093,0.77491,0.95711,23.349
0.34864,0.049039,0.080823,0.069461,0.38925,0.2692,0.73403,0.65254,0.068613,0.13437,0.95574,0.3928,0.21894,0.85543,0.31249,0.77597,0.92989,0.98039,0.17068,0.12343,0.68099,0.48932,0.1579,0.92595,0.1421,0.32408,0.39367,0.0096494,0.28552,0.23059,0.74092,0.88379,0.83939,0.56665,0.36788,0.21013,0.63643,0.83808,0.22959,0.15395,0.78521,0.34639,0.16435,0.99592,0.38278,0.51823,0.66805,0.1635,0.89054,0.80239,0.32024,0.24054,0.035127,0.51602,0.04462,0.71169,0.58489,0.76223,0.70021,0.86258,0.45008,0.0079021,0.78684,0.19856,0.18713,0.34512,0.59692,0.053255,0.56502,0.40729,0.75197,0.11641,0.75852,0.90529,0.070779,0.10846,0.26758,0.39944,0.73992,0.92164,0.72649,0.086187,0.86633,0.45175,0.90306,0.47412,0.10643,0.20058,0.93638,0.21656,0.55221,0.40112,0.76077,0.38908,0.93739,0.66681,0.90378,0.10062,0.49699,0.18388,20.588
0.12494,0.51746,0.13829,0.20953,0.06413,0.52428,0.5586,0.7051,0.53998,0.70897,0.017387,0.72909,0.81296,0.48389,0.41401,0.48919,0.45907,0.5025,0.47781,0.78354,0.47245,0.25669,0.44949,0.74305,0.60225,0.045206,0.551,0.45815,0.046685,0.17503,0.16873,0.82847,0.82017,0.6247,0.47099,0.088221,0.79816,0.81818,0.67851,0.67931,0.54404,0.60687,0.93439,0.58555,0.53327,0.48655,0.69129,0.24267,0.083515,0.49839,0.86881,0.34145,0.1442,0.35284,0.95734,0.17194,0.38077,0.69739,0.46719,0.39848,0.24535,0.61207,0.18321,0.46465,0.99849,0.77964,0.039859,0.61307,0.55592,0.24429,0.51378,0.35887,0.039927,0.4079,0.16423,0.8218,0.60516,0.42473,0.93703,0.95625,0.85744,0.76059,0.64752,0.23174,0.010666,0.52977,0.63756,0.49224,0.8208,0.26259,0.42743,0.29633,0.6119,0.5196,0.23815,0.016121,0.40576,0.85364,0.43724,0.85032,21.348
0.43853,0.69555,0.31232,0.18432,0.64952,0.86507,0.1052,0.70982,0.55672,0.12076,0.77762,0.19143,0.6455,0.43433,0.12021,0.15499,0.041678,0.28066,0.47122,0.32314,0.57151,0.11937,0.33764,0.1297,0.50238,0.19686,0.24035,0.763,0.7139,0.65643,0.20904,0.90963,0.69106,0.056409,0.99779,0.94329,0.53835,0.81784,0.70377,0.40341,0.87939,0.44007,0.17571,0.69147,0.73416,0.19321,0.74707,0.90267,0.60112,0.69704,0.91065,0.88101,0.34716,0.92103,0.12001,0.89941,0.024777,0.089903,0.21818,0.8767,0.96486,0.25394,0.65731,0.59107,0.21705,0.082796,0.2318,0.71194,0.71607,0.83617,0.72827,0.046018,0.42257,0.84402,0.084011,0.3793,0.18709,0.15413,0.6681,0.20359,0.32491,0.33135,0.82364,0.69422,0.37047,0.54882,0.25887,0.95617,0.095061,0.18078,0.43468,0.66376,0.48791,0.59651,0.62744,0.10763,0.3878,0.040598,0.77974,0.87877,23.292
0.092277,0.44209,0.44246,0.57387,0.53873,0.84367,0.81618,0.79837,0.87579,0.58376,0.1975,0.28736,0.85594,0.394,0.48444,0.55273,0.7364,0.7718,0.39473,0.17027,0.39387,0.72321,0.90312,0.92683,0.40838,0.28886,0.17398,0.068953,0.11523,0.42399,0.030334,0.32804,0.072509,0.61097,0.32434,0.74989,0.10481,0.5364,0.37037,0.39693,0.72225,0.72718,0.68661,0.41407,0.13479,0.39186,0.93681,0.34308,0.27767,0.30546,0.46639,0.14227,0.63395,0.17216,0.16378,0.5052,0.56606,0.41112,0.98082,0.27991,0.45436,0.13563,0.77813,0.45237,0.57179,0.77219,0.14055,0.65037,0.15987,0.79221,0.13551,0.93411,0.4906,0.054258,0.94204,0.00090837,0.83226,0.66286,0.20725,0.83482,0.45521,0.12881,0.24375,0.13082,0.89349,0.5999,0.8258,0.45844,0.96961,0.19866,0.41147,0.049463,0.949,0.35291,0.99111,0.19703,0.094407,0.89249,0.71737,0.016531,21.952
0.5507,0.36515,0.45314,0.66998,0.5991,0.34285,0.21454,0.13084,0.19238,0.42793,0.61016,0.11144,0.59417,0.8233,0.2761,0.68821,0.78212,0.64657,0.80927,0.721,0.66622,0.43826,0.94632,0.25621,0.72613,0.69039,0.037304,0.82432,0.46724,0.062086,0.42687,0.22621,0.39883,0.076289,0.02367,0.47721,0.13556,0.91747,0.9083,0.63998,0.088705,0.56423,0.92041,0.97138,0.89687,0.11239,0.83653,0.11936,0.47709,0.51221,0.79669,0.78963,0.9056,0.79576,0.4405,0.43487,0.25641,0.27894,0.36963,0.78383,0.56984,0.33349,0.79566,0.88712,0.9501,0.62836,0.69511,0.094966,0.52744,0.22811,0.45904,0.13669,0.1637,0.77166,0.46499,0.19634,0.67509,0.82747,0.83122,0.0012312,0.60052,0.34536,0.7894,0.18126,0.83431,0.27396,0.46938,0.36834,0.42767,0.37962,0.46921,0.80541,0.43579,0.26105,0.60869,0.54146,0.8484,0.35846,0.50628,0.26333,20.466
0.039629,0.56959,0.064729,0.0044635,0.0019415,0.086795,0.77849,0.25568,0.060456,0.44128,0.18218,0.034652,0.31693,0.51133,0.45531,0.0027767,0.4065,0.10936,0.12777,0.29254,0.53157,0.4462,0.036645,0.95519,0.18118,0.93166,0.42993,0.77773,0.79965,0.52738,0.0115,0.37251,0.82384,0.12936,0.73352,0.26323,0.97939,0.78337,0.73047,0.99783,0.13353,0.612,0.17533,0.024339,0.058836,0.46368,0.96709,0.43295,0.076502,0.22765,0.0024539,0.87672,0.77612,0.26382,0.91171,0.52532,0.29685,0.99128,0.10147,0.019745,0.92482,0.78205,0.13729,0.66374,0.63567,0.8603,0.63899,0.80198,0.33299,0.016276,0.86769,0.056479,0.34599,0.8003,0.4013,0.43733,0.89406,0.47614,0.60715,0.33867,0.43008,0.8672,0.58024,0.38853,0.28377,0.30864,0.55936,0.27319,0.66066,0.53359,0.64902,0.80146,0.82256,0.95303,0.6466,0.8028,0.23825,0.29403,0.60411,0.23178,20.339
0.12253,0.60802,0.96129,0.55049,0.075915,0.24578,0.90229,0.37645,0.16422,0.18643,0.72226,0.69961,0.34687,0.17059,0.77043,0.91433,0.94052,0.96417,0.57585,0.40179,0.047548,0.70924,0.51227,0.73674,0.12977,0.37815,0.9427,0.57322,0.77619,0.29967,0.94753,0.85953,0.71715,0.96609,0.86426,0.82527,0.11098,0.26673,0.57294,0.91132,0.071788,0.86531,0.53704,0.65486,0.99679,0.67341,0.49967,0.73072,0.79084,0.036405,0.78328,0.15812,0.094305,0.56794,0.76219,0.6866,0.79,0.30242,0.054759,0.050012,0.11014,0.36191,0.69638,0.73895,0.9771,0.64477,0.88296,0.88556,0.91074,0.4239,0.064759,0.91496,0.75467,0.23101,0.40724,0.22245,0.48115,0.70611,0.55612,0.21405,0.98567,0.15337,0.73165,0.66768,0.10253,0.74024,0.2843,0.38771,0.52007,0.48198,0.59417,0.13997,0.024852,0.39752,0.85418,0.3565,0.81894,0.31304,0.18704,0.77649,25.158
0.80669,0.79095,0.67008,0.17103,0.5125,0.71988,0.0047679,0.46893,0.018625,0.73618,0.018105,0.83074,0.81627,0.10665,0.3754,0.5717,0.73486,0.53845,0.015014,0.36574,0.058718,0.3184,0.96548,0.68468,0.10448,0.061826,0.41368,0.6977,0.93251,0.14433,0.85058,0.045716,0.22135,0.38732,0.5763,0.77368,0.84034,0.033069,0.49706,0.42517,0.94392,0.22458,0.15944,0.46833,0.70963,0.52505,0.68032,0.78365,0.16823,0.28442,0.93678,0.37387,0.16622,0.42107,0.25495,0.31086,0.15331,0.78545,0.74419,0.68842,0.33215,0.41759,0.47244,0.31481,0.23418,0.7529,0.26993,0.69913,0.87333,0.060059,0.68403,0.39935,0.35954,0.60536,0.094498,0.43676,0.23583,0.82501,0.80427,0.17251,0.75174,0.92252,0.23975,0.30517,0.98989,0.81288,0.83761,0.92674,0.37131,0.22928,0.33951,0.64874,0.20855,0.51079,0.78176,0.63709,0.15047,0.5585,0.10499,0.53123,19.754
0.52456,0.56544,0.027126,0.72948,0.27564,0.56839,0.48519,0.56447,0.17284,0.47897,0.60561,0.31678,0.26005,0.59918,0.38573,0.86918,0.63174,0.13849,0.85771,0.96616,0.43316,0.17068,0.72052,0.44024,0.71242,0.42238,0.53422,0.49108,0.42681,0.66793,0.34966,0.043176,0.70014,0.63907,0.41964,0.17998,0.081509,0.32898,0.91943,0.69673,0.4618,0.56112,0.69923,0.61235,0.95451,0.87076,0.72117,0.45245,0.10059,0.34937,0.73284,0.29985,0.072225,0.39851,0.83271,0.50093,0.81491,0.081318,0.70073,0.75997,0.90392,0.68336,0.050605,0.95396,0.46403,0.47669,0.95743,0.63936,0.75283,0.57153,0.080996,0.73812,0.20468,0.49089,0.83586,0.59641,0.84964,0.14767,0.57078,0.91579,0.64711,0.90518,0.77537,0.98836,0.034559,0.86055,0.93183,0.35663,0.2027,0.91757,0.25877,0.56245,0.62905,0.94665,0.24496,0.049704,0.6816,0.72746,0.21732,0.5598,23.291
0.10719,0.12221,0.046943,0.020346,0.84024,0.68926,0.21117,0.16055,0.88028,0.86758,0.47498,0.44556,0.86895,0.57444,0.63646,0.46225,0.49857,0.32431,0.13546,0.49146,0.52458,0.059706,0.89289,0.89035,0.53477,0.90343,0.048873,0.49524,0.78678,0.18997,0.68468,0.3126,0.51374,0.19221,0.7119,0.30529,0.64454,0.29948,0.41664,0.50348,0.73472,0.71995,0.5849,0.71043,0.63237,0.37661,0.29051,0.10096,0.66326,0.56928,0.99901,0.7815,0.4467,0.15917,0.83749,0.01507,0.59642,0.42477,0.11582,0.0097691,0.49993,0.33266,0.49034,0.42309,0.41392,0.18283,0.20746,0.19281,0.35413,0.88553,0.72781,0.78954,0.86126,0.079646,0.37111,0.16718,0.055312,0.15404,0.45879,0.046613,0.79859,0.31634,0.25839,0.42817,0.41986,0.28795,0.59534,0.3322,0.20621,0.53029,0.60862,0.088348,0.67301,0.21859,0.95186,0.10545,0.98168,0.452,0.63531,0.95837,21.837
0.3901,0.68403,0.60919,0.30076,0.76484,0.80193,0.94458,0.53441,0.58416,0.99461,0.87713,0.73945,0.97676,0.86059,0.22348,0.0014897,0.22941,0.28214,0.84272,0.8646,0.36396,0.26023,0.43682,0.18104,0.89758,0.56127,0.91235,0.2666,0.80223,0.089336,0.37029,0.87063,0.057554,0.22731,0.019354,0.70633,0.95491,0.999,0.11732,0.12355,0.7952,0.26333,0.20813,0.57995,0.53231,0.30362,0.99524,0.03666,0.76195,0.32368,0.97963,0.88822,0.20924,0.072385,0.1639,0.468,0.90579,0.49762,0.017038,0.67731,0.56351,0.8654,0.25722,0.34523,0.0043868,0.56484,0.024784,0.054127,0.7964,0.92719,0.35242,0.66573,0.038369,0.23661,0.12065,0.62486,0.89213,0.24685,0.93934,0.037503,0.96731,0.94572,0.64049,0.11545,0.30456,0.57429,0.195,0.87223,0.16223,0.40263,0.26054,0.54657,0.25497,0.56075,0.10774,0.43981,0.85679,0.88728,0.21838,0.0026848,21.065
0.65757,0.49667,0.18173,0.71422,0.69749,0.87513,0.60272,0.43413,0.067139,0.073573,0.70274,0.19324,0.68283,0.21897,0.3984,0.69157,0.26279,0.61318,0.84338,0.58452,0.35126,0.9688,0.20391,0.036704,0.80231,0.77155,0.51501,0.34266,0.11156,0.88175,0.80023,0.69554,0.4394,0.98757,0.44152,0.52131,0.44924,0.89466,0.78171,0.7422,0.076846,0.78738,0.2504,0.9245,0.20359,0.22524,0.41223,0.64153,0.10335,0.1043,0.097179,0.49217,0.58868,0.86142,0.63894,0.11971,0.3938,0.54122,0.75412,0.82118,0.64052,0.93534,0.63996,0.31666,0.67111,0.59956,0.2226,0.59313,0.025686,0.31019,0.99889,0.090284,0.012214,0.4568,0.35832,0.19745,0.73667,0.41566,0.70965,0.32688,0.67217,0.98664,0.64728,0.49362,0.45852,0.74455,0.16835,0.24583,0.77741,0.56984,0.7254,0.37186,0.2355,0.47888,0.55912,0.32772,0.08045,0.33807,0.077732,0.26884,22.62
0.97763,0.019793,0.75541,0.88472,0.80756,0.049404,0.31483,0.79446,0.14632,0.043299,0.10093,0.085281,0.99319,0.98502,0.9074,0.13488,0.78419,0.34368,0.59283,0.40667,0.45861,0.63848,0.32532,0.32666,0.78301,0.54644,0.24261,0.74904,0.0744,0.19423,0.85814,0.90521,0.86885,0.1129,0.61369,0.61677,0.23608,0.45305,0.60197,0.53315,0.88995,0.76619,0.47647,0.49991,0.93384,0.24884,0.42011,0.47277,0.86132,0.051068,0.724,0.16775,0.25216,0.76857,0.63573,0.45932,0.16269,0.27785,0.30566,0.78655,0.17695,0.56271,0.00063287,0.41783,0.36032,0.42727,0.84906,0.24227,0.48361,0.85315,0.38798,0.5647,0.25401,0.23788,0.29313,0.72686,0.58604,0.87529,0.17881,0.71413,0.094383,0.062001,0.029503,0.81666,0.70993,0.63538,0.32179,0.1738,0.44664,0.47286,0.79093,0.37489,0.089068,0.35866,0.97881,0.91312,0.86094,0.706,0.4339,0.97867,21.478
0.17976,0.67357,0.79481,0.21048,0.69598,0.38338,0.61267,0.15055,0.37276,0.37785,0.013172,0.91027,0.0039657,0.38954,0.33934,0.16744,0.74226,0.088058,0.534,0.61185,0.41147,0.29369,0.83974,0.79417,0.18389,0.03311,0.9971,0.068622,0.66665,0.58292,0.015883,0.96752,0.20343,0.90574,0.3265,0.57469,0.30968,0.97771,0.78783,0.63944,0.0048058,0.056242,0.14871,0.044198,0.8413,0.15827,0.011892,0.64118,0.87673,0.8171,0.17501,0.46799,0.83096,0.41986,0.21596,0.63001,0.74486,0.77104,0.76907,0.35973,0.3981,0.44077,0.45688,0.010443,0.82737,0.60028,0.8405,0.86899,0.5139,0.54964,0.59013,0.43431,0.96844,0.10975,0.4397,0.56302,0.12799,0.20448,0.39729,0.096095,0.58332,0.89244,0.1234,0.16868,0.91625,0.94148,0.9292,0.41942,0.25544,0.38312,0.38256,0.77658,0.36502,0.36021,0.25937,0.10014,0.20895,0.89372,0.58786,0.21956,21.221
0.049184,0.76447,0.11597,0.51166,0.54743,0.6721,0.66512,0.46371,0.12614,0.17202,0.45234,0.563,0.93202,0.10517,0.8015,0.59193,0.0068163,0.64393,0.18563,0.85555,0.10271,0.85437,0.944,0.83971,0.2071,0.81251,0.94418,0.87291,0.51181,0.082328,0.83661,0.45226,0.10185,0.81718,0.79307,0.57169,0.72692,0.84462,0.85268,0.3525,0.070516,0.84555,0.46277,0.46039,0.14472,0.016891,0.29818,0.39213,0.60968,0.27528,0.043275,0.93972,0.61808,0.59626,0.61618,0.70355,0.078604,0.94688,0.11781,0.4079,0.50789,0.64191,0.38283,0.10507,0.80899,0.43858,0.68794,0.23991,0.28312,0.37313,0.75951,0.57938,0.043019,0.74181,0.43236,0.64208,0.38897,0.90292,0.91869,0.85133,0.13076,0.40151,0.14256,0.28657,0.46576,0.24048,0.74176,0.97975,0.13301,0.39385,0.81185,0.087752,0.7771,0.53111,0.69859,0.65188,0.080792,0.82007,0.5421,0.71061,19.653
0.84676,0.8646,0.44374,0.56753,0.047842,0.087433,0.20052,0.093815,0.60508,0.072607,0.85425,0.54104,0.10127,0.71333,0.12551,0.67611,0.32542,0.98934,0.94173,0.33085,0.017772,0.95341,0.89222,0.09442,0.93044,0.27664,0.80003,0.64691,0.13988,0.25261,0.96249,0.99315,0.24058,0.086387,0.91462,0.45736,0.46073,0.36206,0.87559,0.51506,0.33932,0.52918,0.096748,0.25524,0.92975,0.42778,0.87267,0.96587,0.63869,0.79924,0.70747,0.93337,0.59868,0.93764,0.46973,0.24044,0.1771,0.058839,0.2088,0.71337,0.86941,0.32059,0.88962,0.42687,0.10064,0.61012,0.33879,0.46655,0.93871,0.98701,0.36903,0.55716,0.99055,0.67349,0.36886,0.74012,0.3506,0.72946,0.39942,0.60285,0.58916,0.60739,0.81954,0.24523,0.69906,0.038323,0.56777,0.5235,0.29966,0.8134,0.96669,0.55219,0.11746,0.5535,0.23122,0.76917,0.34508,0.96676,0.21105,0.48049,20.964
0.72821,0.50667,0.47147,0.53586,0.26856,0.61517,0.17844,0.64807,0.3535,0.062879,0.33621,0.36408,0.7268,0.42699,0.7083,0.16269,0.26203,0.81272,0.6155,0.72625,0.87117,0.004466,0.07448,0.58319,0.66475,0.42565,0.34662,0.28808,0.2701,0.33353,0.34834,0.60092,0.66265,0.88789,0.57773,0.71607,0.57974,0.48322,0.64085,0.82841,0.72921,0.58535,0.46784,0.41837,0.87935,0.77385,0.55755,0.44243,0.60617,0.15706,0.93242,0.077401,0.83688,0.93965,0.13172,0.16711,0.87663,0.95178,0.21941,0.49618,0.39802,0.56715,0.15952,0.063698,0.70937,0.55513,0.43019,0.627,0.13062,0.90207,0.12361,0.88385,0.43787,0.79831,0.089107,0.86136,0.85696,0.7482,0.7451,0.16441,0.75208,0.039608,0.3763,0.57937,0.63799,0.96843,0.90754,0.73199,0.97851,0.47446,0.81598,0.30285,0.83671,0.30982,0.45643,0.39726,0.46661,0.44638,0.97321,0.23728,27.951
